user_type_label,station_a_name,station_b_name,count_ab,count_ba,diff,total,asymmetry_ratio
Subscriber,Millennium Park,Michigan Ave & Washington St,1449,2371,922,3820,0.24
Subscriber,Dusable Harbor,Millennium Park,1832,1127,705,2959,0.24
Subscriber,Cannon Dr & Fullerton Ave,Streeter Dr & Illinois St,1717,1049,668,2766,0.24
Subscriber,Michigan Ave & Oak St,Mies van der Rohe Way & Chestnut St,1031,1689,658,2720,0.24
Subscriber,Clark St & Armitage Ave,Lake Shore Dr & North Blvd,2053,3273,1220,5326,0.23
Subscriber,Millennium Park,Lake Shore Dr & North Blvd,2679,1687,992,4366,0.23
Subscriber,State St & Kinzie St,Lake Shore Dr & Monroe St,799,1283,484,2082,0.23
Subscriber,Rush St & Superior St,Streeter Dr & Grand Ave,967,1502,535,2469,0.22
Subscriber,Lakefront Trail & Bryn Mawr Ave,Lake Shore Dr & Belmont Ave,1446,919,527,2365,0.22
Subscriber,Millennium Park,Wabash Ave & Grand Ave,1440,921,519,2361,0.22
Subscriber,Wabash Ave & Roosevelt Rd,Indiana Ave & Roosevelt Rd,1408,891,517,2299,0.22
Subscriber,Streeter Dr & Grand Ave,Fairbanks Ct & Grand Ave,3608,2342,1266,5950,0.21
Subscriber,Buckingham Fountain,Streeter Dr & Grand Ave,3240,2126,1114,5366,0.21
Subscriber,Adler Planetarium,Michigan Ave & Jackson Blvd,3213,2078,1135,5291,0.21
Subscriber,Wabash Ave & Wacker Pl,Streeter Dr & Grand Ave,1998,3055,1057,5053,0.21
Subscriber,Indiana Ave & Roosevelt Rd,Millennium Park,5771,3852,1919,9623,0.2
Subscriber,McClurg Ct & Illinois St,Lake Shore Dr & North Blvd,3123,2076,1047,5199,0.2
Subscriber,Clark St & Lincoln Ave,Streeter Dr & Illinois St,1576,1061,515,2637,0.2
Subscriber,Indiana Ave & Roosevelt Rd,Field Museum,912,1370,458,2282,0.2
Subscriber,St. Clair St & Erie St,Streeter Dr & Grand Ave,2206,3243,1037,5449,0.19
Subscriber,Millennium Park,McClurg Ct & Illinois St,2125,3102,977,5227,0.19
Subscriber,Theater on the Lake,Clark St & Armitage Ave,1665,1131,534,2796,0.19
Subscriber,Michigan Ave & Oak St,Michigan Ave & Lake St,1052,1536,484,2588,0.19
Subscriber,Theater on the Lake,Clark St & Lincoln Ave,1530,1033,497,2563,0.19
Subscriber,Clark St & Elm St,Lake Shore Dr & North Blvd,885,1290,405,2175,0.19
Subscriber,Millennium Park,Shedd Aquarium,7900,11462,3562,19362,0.18
Subscriber,Millennium Park,Franklin St & Jackson Blvd,2287,3315,1028,5602,0.18
Subscriber,Michigan Ave & Pearson St,Millennium Park,2228,3219,991,5447,0.18
Subscriber,Dusable Harbor,DuSable Lake Shore Dr & Monroe St,2141,3053,912,5194,0.18
Subscriber,Dusable Harbor,Shedd Aquarium,2090,2981,891,5071,0.18
Subscriber,Montrose Harbor,Lake Shore Dr & Belmont Ave,2568,1787,781,4355,0.18
Subscriber,Theater on the Lake,McClurg Ct & Illinois St,1680,2441,761,4121,0.18
Subscriber,Michigan Ave & Congress Pkwy,Lake Shore Dr & Monroe St,1922,1349,573,3271,0.18
Subscriber,Millennium Park,Cityfront Plaza Dr & Pioneer Ct,1842,1269,573,3111,0.18
Subscriber,Dearborn St & Erie St,Streeter Dr & Grand Ave,1090,1579,489,2669,0.18
Subscriber,Streeter Dr & Grand Ave,Stockton Dr & Wrightwood Ave,1022,1464,442,2486,0.18
Subscriber,Michigan Ave & Pearson St,Lake Shore Dr & Monroe St,1440,1000,440,2440,0.18
Subscriber,Indiana Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,4496,3197,1299,7693,0.17
Subscriber,Lake Shore Dr & North Blvd,Lake Shore Dr & Diversey Pkwy,1711,2391,680,4102,0.17
Subscriber,Clark St & Lincoln Ave,Lake Shore Dr & North Blvd,1547,2188,641,3735,0.17
Subscriber,Streeter Dr & Grand Ave,Mies van der Rohe Way & Chicago Ave,2012,1440,572,3452,0.17
Subscriber,Millennium Park,Michigan Ave & Congress Pkwy,1666,2292,626,3958,0.16
Subscriber,University Ave & 57th St,Lake Park Ave & 56th St,1428,1038,390,2466,0.16
Subscriber,Adler Planetarium,Columbus Dr & Randolph St,981,1356,375,2337,0.16
Subscriber,Lake Shore Dr & North Blvd,Lake Shore Dr & Belmont Ave,2916,3983,1067,6899,0.15
Subscriber,Millennium Park,Michigan Ave & Lake St,3019,2230,789,5249,0.15
Subscriber,Columbus Dr & Randolph St,Shedd Aquarium,2399,1784,615,4183,0.15
Subscriber,Museum Campus,Michigan Ave & Jackson Blvd,2066,1533,533,3599,0.15
Subscriber,Streeter Dr & Grand Ave,Lake Shore Dr & Diversey Pkwy,1329,1796,467,3125,0.15
Subscriber,Theater on the Lake,Clark St & Wrightwood Ave,1415,1047,368,2462,0.15
Subscriber,Theater on the Lake,Streeter Dr & Illinois St,9360,7102,2258,16462,0.14
Subscriber,Clark St & Armitage Ave,Streeter Dr & Grand Ave,3828,2872,956,6700,0.14
Subscriber,Streeter Dr & Grand Ave,DuSable Lake Shore Dr & North Blvd,3594,2700,894,6294,0.14
Subscriber,Lake Shore Dr & Wellington Ave,Lake Shore Dr & North Blvd,2671,2012,659,4683,0.14
Subscriber,Streeter Dr & Grand Ave,Lake Shore Dr & Belmont Ave,1898,2536,638,4434,0.14
Subscriber,Michigan Ave & Pearson St,Streeter Dr & Illinois St,2117,1605,512,3722,0.14
Subscriber,Michigan Ave & Oak St,Adler Planetarium,1037,1373,336,2410,0.14
Subscriber,Michigan Ave & Oak St,Michigan Ave & Washington St,982,1305,323,2287,0.14
Subscriber,Millennium Park,Streeter Dr & Illinois St,6356,8291,1935,14647,0.13
Subscriber,Theater on the Lake,Lake Shore Dr & Belmont Ave,3211,4181,970,7392,0.13
Subscriber,Theater on the Lake,Lakefront Trail & Bryn Mawr Ave,2031,2614,583,4645,0.13
Subscriber,Adler Planetarium,Field Museum,1974,1523,451,3497,0.13
Subscriber,Wabash Ave & Roosevelt Rd,Millennium Park,1585,1229,356,2814,0.13
Subscriber,Montrose Harbor,Lake Shore Dr & Wellington Ave,1534,1170,364,2704,0.13
Subscriber,Indiana Ave & Roosevelt Rd,McCormick Place,1165,1519,354,2684,0.13
Subscriber,Montrose Harbor,Lake Shore Dr & North Blvd,1474,1142,332,2616,0.13
Subscriber,Lakefront Trail & Bryn Mawr Ave,Streeter Dr & Grand Ave,1191,912,279,2103,0.13
Subscriber,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & North Blvd,1159,888,271,2047,0.13
Subscriber,Michigan Ave & Oak St,Streeter Dr & Illinois St,7093,5615,1478,12708,0.12
Subscriber,Shedd Aquarium,Michigan Ave & Jackson Blvd,3988,3144,844,7132,0.12
Subscriber,University Ave & 57th St,Ellis Ave & 60th St,2174,2769,595,4943,0.12
Subscriber,Streeter Dr & Illinois St,Michigan Ave & Washington St,1668,2117,449,3785,0.12
Subscriber,Streeter Dr & Grand Ave,McClurg Ct & Erie St,1100,1411,311,2511,0.12
Subscriber,Fort Dearborn Dr & 31st St,Adler Planetarium,1021,1292,271,2313,0.12
Subscriber,Fort Dearborn Dr & 31st St,Lake Park Ave & 47th St,973,1250,277,2223,0.12
Subscriber,Lake Shore Dr & North Blvd,Broadway & Barry Ave,911,1148,237,2059,0.12
Subscriber,Theater on the Lake,Montrose Harbor,5288,6573,1285,11861,0.11
Subscriber,Streeter Dr & Grand Ave,Michigan Ave & Washington St,2496,3084,588,5580,0.11
Subscriber,Cannon Dr & Fullerton Ave,Streeter Dr & Grand Ave,2999,2413,586,5412,0.11
Subscriber,Michigan Ave & Jackson Blvd,Lake Shore Dr & Monroe St,2482,1978,504,4460,0.11
Subscriber,Columbus Dr & Randolph St,Millennium Park,1631,2032,401,3663,0.11
Subscriber,Streeter Dr & Grand Ave,Montrose Harbor,1605,2018,413,3623,0.11
Subscriber,Theater on the Lake,Pine Grove Ave & Waveland Ave,1511,1871,360,3382,0.11
Subscriber,Lakeview Ave & Fullerton Pkwy,Lake Shore Dr & North Blvd,1494,1848,354,3342,0.11
Subscriber,Rush St & Cedar St,Streeter Dr & Grand Ave,1183,1472,289,2655,0.11
Subscriber,Michigan Ave & Oak St,DuSable Lake Shore Dr & North Blvd,1456,1162,294,2618,0.11
Subscriber,Field Museum,DuSable Lake Shore Dr & Monroe St,1289,1030,259,2319,0.11
Subscriber,Clark St & North Ave,Lake Shore Dr & North Blvd,1024,1280,256,2304,0.11
Subscriber,Theater on the Lake,Wilton Ave & Belmont Ave,961,1196,235,2157,0.11
Subscriber,Michigan Ave & Oak St,Streeter Dr & Grand Ave,12058,14755,2697,26813,0.1
Subscriber,Adler Planetarium,Millennium Park,7348,5992,1356,13340,0.1
Subscriber,Millennium Park,Museum Campus,3710,4566,856,8276,0.1
Subscriber,Michigan Ave & Oak St,Millennium Park,3721,4553,832,8274,0.1
Subscriber,Theater on the Lake,Lake Shore Dr & Ohio St,2499,3030,531,5529,0.1
Subscriber,Lakeview Ave & Fullerton Pkwy,Streeter Dr & Grand Ave,2261,1838,423,4099,0.1
Subscriber,Clark St & North Ave,Streeter Dr & Illinois St,1574,1289,285,2863,0.1
Subscriber,Adler Planetarium,Michigan Ave & 8th St,1375,1118,257,2493,0.1
Subscriber,Michigan Ave & Oak St,Lake Shore Dr & Monroe St,6056,7244,1188,13300,0.09
Subscriber,Adler Planetarium,Shedd Aquarium,5933,7075,1142,13008,0.09
Subscriber,Lake Shore Dr & Ohio St,Lake Shore Dr & North Blvd,3508,2952,556,6460,0.09
Subscriber,Buckingham Fountain,Shedd Aquarium,2105,1763,342,3868,0.09
Subscriber,McCormick Place,Millennium Park,1919,1602,317,3521,0.09
Subscriber,Wabash Ave & Wacker Pl,Millennium Park,1536,1836,300,3372,0.09
Subscriber,Michigan Ave & Oak St,Stockton Dr & Wrightwood Ave,1327,1586,259,2913,0.09
Subscriber,DuSable Lake Shore Dr & Monroe St,DuSable Lake Shore Dr & North Blvd,1529,1284,245,2813,0.09
Subscriber,Wabash Ave & Roosevelt Rd,Adler Planetarium,1518,1257,261,2775,0.09
Subscriber,Dusable Harbor,Adler Planetarium,1213,1449,236,2662,0.09
Subscriber,Clarendon Ave & Junior Ter,Theater on the Lake,1361,1138,223,2499,0.09
Subscriber,Wabash Ave & Wacker Pl,Shedd Aquarium,1034,1232,198,2266,0.09
Subscriber,Benson Ave & Church St,Sheridan Rd & Noyes St (NU),1005,1196,191,2201,0.09
Subscriber,Dearborn St & Adams St,Millennium Park,1189,983,206,2172,0.09
Subscriber,Millennium Park,Streeter Dr & Grand Ave,13649,15966,2317,29615,0.08
Subscriber,Streeter Dr & Illinois St,Lake Shore Dr & North Blvd,6792,7905,1113,14697,0.08
Subscriber,Theater on the Lake,Lake Shore Dr & North Blvd,6984,6005,979,12989,0.08
Subscriber,Indiana Ave & Roosevelt Rd,Streeter Dr & Grand Ave,3815,3248,567,7063,0.08
Subscriber,Shedd Aquarium,Michigan Ave & 8th St,2023,1713,310,3736,0.08
Subscriber,Streeter Dr & Illinois St,Michigan Ave & Congress Pkwy,1795,1537,258,3332,0.08
Subscriber,Millennium Park,Lake Shore Dr & Ohio St,1375,1601,226,2976,0.08
Subscriber,Millennium Park,Mies van der Rohe Way & Chicago Ave,1313,1118,195,2431,0.08
Subscriber,Theater on the Lake,Clark St & North Ave,1194,1010,184,2204,0.08
Subscriber,Millennium Park,State St & Randolph St,1184,1010,174,2194,0.08
Subscriber,Shedd Aquarium,Michigan Ave & Lake St,1181,1013,168,2194,0.08
Subscriber,Theater on the Lake,Halsted St & Roscoe St,992,1153,161,2145,0.08
Subscriber,Michigan Ave & Oak St,Theater on the Lake,14514,12513,2001,27027,0.07
Subscriber,DuSable Lake Shore Dr & Monroe St,Shedd Aquarium,3375,3869,494,7244,0.07
Subscriber,McClurg Ct & Illinois St,Lake Shore Dr & Monroe St,3325,3793,468,7118,0.07
Subscriber,Michigan Ave & Oak St,Clark St & Armitage Ave,2362,2742,380,5104,0.07
Subscriber,Michigan Ave & Oak St,Shedd Aquarium,2175,2489,314,4664,0.07
Subscriber,Dusable Harbor,Lake Shore Dr & Monroe St,1584,1830,246,3414,0.07
Subscriber,Shedd Aquarium,Michigan Ave & Washington St,1394,1610,216,3004,0.07
Subscriber,Stockton Dr & Wrightwood Ave,Lake Shore Dr & North Blvd,1551,1353,198,2904,0.07
Subscriber,Theater on the Lake,Sheffield Ave & Fullerton Ave,1509,1308,201,2817,0.07
Subscriber,Fairbanks Ct & Grand Ave,Lake Shore Dr & North Blvd,1421,1245,176,2666,0.07
Subscriber,Streeter Dr & Grand Ave,Michigan Ave & Madison St,1147,1333,186,2480,0.07
Subscriber,Theater on the Lake,Sheffield Ave & Addison St,1051,1205,154,2256,0.07
Subscriber,Stetson Ave & South Water St,Millennium Park,1140,989,151,2129,0.07
Subscriber,Theater on the Lake,Streeter Dr & Grand Ave,15216,17174,1958,32390,0.06
Subscriber,Ellis Ave & 55th St,Ellis Ave & 60th St,3339,3757,418,7096,0.06
Subscriber,Michigan Ave & Pearson St,Streeter Dr & Grand Ave,2942,2598,344,5540,0.06
Subscriber,Theater on the Lake,Pine Grove Ave & Irving Park Rd,2333,2067,266,4400,0.06
Subscriber,Clark St & North Ave,Streeter Dr & Grand Ave,2050,1807,243,3857,0.06
Subscriber,Michigan Ave & Oak St,Lake Shore Dr & Ohio St,1753,1964,211,3717,0.06
Subscriber,Theater on the Lake,Stockton Dr & Wrightwood Ave,1364,1534,170,2898,0.06
Subscriber,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Monroe St,1062,1201,139,2263,0.06
Subscriber,Montrose Harbor,Pine Grove Ave & Irving Park Rd,1029,1153,124,2182,0.06
Subscriber,Theater on the Lake,DuSable Lake Shore Dr & Monroe St,978,1109,131,2087,0.06
Subscriber,Michigan Ave & Oak St,Lake Shore Dr & North Blvd,5929,6607,678,12536,0.05
Subscriber,Shedd Aquarium,Streeter Dr & Illinois St,2318,2080,238,4398,0.05
Subscriber,Theater on the Lake,Lakeview Ave & Fullerton Pkwy,2161,1959,202,4120,0.05
Subscriber,Theater on the Lake,Lake Shore Dr & Wellington Ave,1952,2143,191,4095,0.05
Subscriber,Michigan Ave & Oak St,Lake Shore Dr & Wellington Ave,1972,1802,170,3774,0.05
Subscriber,Michigan Ave & Oak St,Clark St & North Ave,1586,1765,179,3351,0.05
Subscriber,Michigan Ave & Oak St,Lake Shore Dr & Diversey Pkwy,1568,1747,179,3315,0.05
Subscriber,Streeter Dr & Grand Ave,Lake Shore Dr & Wellington Ave,1395,1541,146,2936,0.05
Subscriber,Rush St & Hubbard St,Streeter Dr & Grand Ave,1234,1370,136,2604,0.05
Subscriber,Adler Planetarium,Michigan Ave & Congress Pkwy,1271,1150,121,2421,0.05
Subscriber,Sedgwick St & Webster Ave,Lake Shore Dr & North Blvd,1047,1149,102,2196,0.05
Subscriber,Indiana Ave & Roosevelt Rd,Michigan Ave & Oak St,1105,995,110,2100,0.05
Subscriber,Shedd Aquarium,Michigan Ave & Congress Pkwy,972,1075,103,2047,0.05
Subscriber,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,15034,13785,1249,28819,0.04
Subscriber,Streeter Dr & Grand Ave,Michigan Ave & Jackson Blvd,2849,3059,210,5908,0.04
Subscriber,Adler Planetarium,Streeter Dr & Illinois St,2748,2519,229,5267,0.04
Subscriber,Michigan Ave & Oak St,Clark St & Lincoln Ave,2530,2342,188,4872,0.04
Subscriber,Michigan Ave & Oak St,McClurg Ct & Illinois St,1872,2026,154,3898,0.04
Subscriber,Fairbanks Ct & Grand Ave,Streeter Dr & Illinois St,1736,1870,134,3606,0.04
Subscriber,Fort Dearborn Dr & 31st St,Museum Campus,1723,1590,133,3313,0.04
Subscriber,Michigan Ave & Oak St,DuSable Lake Shore Dr & Monroe St,1553,1684,131,3237,0.04
Subscriber,Theater on the Lake,Broadway & Belmont Ave,1537,1425,112,2962,0.04
Subscriber,Michigan Ave & Pearson St,Michigan Ave & Washington St,1277,1378,101,2655,0.04
Subscriber,Streeter Dr & Grand Ave,Michigan Ave & Congress Pkwy,1302,1193,109,2495,0.04
Subscriber,Field Museum,Shedd Aquarium,1163,1251,88,2414,0.04
Subscriber,University Ave & 57th St,Kimbark Ave & 53rd St,1131,1044,87,2175,0.04
Subscriber,Millennium Park,Lake Shore Dr & Monroe St,8488,8029,459,16517,0.03
Subscriber,Streeter Dr & Illinois St,Museum Campus,4594,4351,243,8945,0.03
Subscriber,Indiana Ave & Roosevelt Rd,Shedd Aquarium,3321,3130,191,6451,0.03
Subscriber,Mies van der Rohe Way & Chestnut St,Streeter Dr & Grand Ave,2918,3129,211,6047,0.03
Subscriber,Field Museum,Lake Shore Dr & Monroe St,2631,2495,136,5126,0.03
Subscriber,Cannon Dr & Fullerton Ave,Lake Shore Dr & North Blvd,2273,2155,118,4428,0.03
Subscriber,Streeter Dr & Illinois St,Michigan Ave & Jackson Blvd,1961,1850,111,3811,0.03
Subscriber,Buckingham Fountain,Adler Planetarium,1551,1467,84,3018,0.03
Subscriber,Fort Dearborn Dr & 31st St,Shedd Aquarium,1508,1424,84,2932,0.03
Subscriber,Indiana Ave & Roosevelt Rd,Museum Campus,1124,1194,70,2318,0.03
Subscriber,Buckingham Fountain,Lake Shore Dr & Monroe St,1150,1093,57,2243,0.03
Subscriber,Michigan Ave & Oak St,Fairbanks Ct & Grand Ave,1051,1123,72,2174,0.03
Subscriber,Millennium Park,Mies van der Rohe Way & Chestnut St,1009,1071,62,2080,0.03
Subscriber,Clark St & Lincoln Ave,Streeter Dr & Grand Ave,3031,3139,108,6170,0.02
Subscriber,Lakefront Trail & Bryn Mawr Ave,Montrose Harbor,2277,2355,78,4632,0.02
Subscriber,Cannon Dr & Fullerton Ave,Theater on the Lake,2177,2099,78,4276,0.02
Subscriber,Adler Planetarium,DuSable Lake Shore Dr & Monroe St,1802,1738,64,3540,0.02
Subscriber,Michigan Ave & Lake St,Lake Shore Dr & Monroe St,1661,1599,62,3260,0.02
Subscriber,Streeter Dr & Illinois St,Mies van der Rohe Way & Chicago Ave,1491,1430,61,2921,0.02
Subscriber,Theater on the Lake,Lake Shore Dr & Diversey Pkwy,1399,1448,49,2847,0.02
Subscriber,Wabash Ave & Roosevelt Rd,Shedd Aquarium,1444,1384,60,2828,0.02
Subscriber,Theater on the Lake,Broadway & Barry Ave,1424,1370,54,2794,0.02
Subscriber,Michigan Ave & Oak St,Montrose Harbor,1311,1373,62,2684,0.02
Subscriber,Millennium Park,State St & Kinzie St,1153,1191,38,2344,0.02
Subscriber,Fort Dearborn Dr & 31st St,Shore Drive & 55th St,1076,1113,37,2189,0.02
Subscriber,Adler Planetarium,Lake Shore Dr & Monroe St,11065,11387,322,22452,0.01
Subscriber,Museum Campus,Lake Shore Dr & Monroe St,5616,5744,128,11360,0.01
Subscriber,Indiana Ave & Roosevelt Rd,Adler Planetarium,3384,3455,71,6839,0.01
Subscriber,Lake Shore Dr & Ohio St,Lake Shore Dr & Monroe St,2707,2650,57,5357,0.01
Subscriber,Cannon Dr & Fullerton Ave,Michigan Ave & Oak St,2617,2575,42,5192,0.01
Subscriber,Michigan Ave & Oak St,Lakeview Ave & Fullerton Pkwy,2191,2229,38,4420,0.01
Subscriber,Adler Planetarium,Museum Campus,2165,2120,45,4285,0.01
Subscriber,Indiana Ave & Roosevelt Rd,Streeter Dr & Illinois St,1804,1848,44,3652,0.01
Subscriber,Chicago Ave & Sheridan Rd,Sheridan Rd & Noyes St (NU),1740,1699,41,3439,0.01
Subscriber,Millennium Park,Fairbanks Ct & Grand Ave,1625,1650,25,3275,0.01
Subscriber,Michigan Ave & Washington St,Streeter Dr & Grand Ave,1535,1571,36,3106,0.01
Subscriber,Streeter Dr & Illinois St,Michigan Ave & Lake St,1438,1396,42,2834,0.01
Subscriber,Millennium Park,DuSable Lake Shore Dr & Monroe St,1380,1417,37,2797,0.01
Subscriber,Shedd Aquarium,McClurg Ct & Illinois St,1333,1365,32,2698,0.01
Subscriber,Indiana Ave & Roosevelt Rd,Michigan Ave & 8th St,1112,1082,30,2194,0.01
Subscriber,Michigan Ave & Pearson St,Lake Shore Dr & North Blvd,1099,1078,21,2177,0.01
Subscriber,Shedd Aquarium,Lake Shore Dr & Monroe St,10959,10888,71,21847,0.0
Subscriber,Streeter Dr & Grand Ave,Michigan Ave & 8th St,3408,3392,16,6800,0.0
Subscriber,Michigan Ave & Oak St,Lake Shore Dr & Belmont Ave,2822,2839,17,5661,0.0
Subscriber,Streeter Dr & Grand Ave,Michigan Ave & Lake St,2014,2000,14,4014,0.0
Subscriber,Streeter Dr & Grand Ave,State St & Kinzie St,1368,1368,0,2736,0.0
Subscriber,LaSalle St & Illinois St,Streeter Dr & Grand Ave,1274,1265,9,2539,0.0
Subscriber,Michigan Ave & Congress Pkwy,Museum Campus,1222,1223,1,2445,0.0
Subscriber,Lincoln Park Conservatory,Streeter Dr & Grand Ave,1152,1147,5,2299,0.0
